Name,Profile,Permalink,Caption,Type,Date,Engagement,Engagement Ratio vs Average,Engagement Rate,Comments,Comments Ratio vs Average,Likes,Likes Ratio vs Average,Campaigns,Estimated Reach,Estimated Impressions
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cx07Et9sg_i/,Heritage codes.The heritage-infused Gucci Savoy collection echoes the House’s 102-year vision of travel.#GucciValigeria,IMAGE,2023-09-30 03:00 PM,143337,0.61,0.27364,515,-0.21,142822,0.61,,5563247,6119572,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CqC_00TMjID/,Global Brand Ambassador IU wears the Gucci Deco bag in Harper’s Bazaar Korea. #IU #GucciDeco #GucciSS23 #GucciEditorials,IMAGE,2023-03-21 06:00 AM,137125,0.54,0.26229,896,0.37,136229,0.54,,4063732,4470105,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrBOZCesaUV/,Exploring the Gucci Archive housed within Palazzo Settimani in Florence Global Brand Ambassador Xiao Zhan is surrounded by the iconic designs behind the Bamboo 1947 Jackie 1961 and Horsebit 1955 handbag collections. Discover more of the visit leading up to the Gucci Cosmos exhibition set to debut in Shanghai on April 28 at the link in bio. #XiaoZhan #GucciCosmos #GucciBamboo1947 #GucciJackie1961 #GucciHorsebit1955,CAROUSEL_ALBUM,2023-04-14 10:00 AM,134213,0.5,0.25672,5804,7.88,128409,0.45,,5570978,6128076,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CsIrai_s63H/,As an example of a creative talent fostering empowerment and self-expression within the next generation Alia Bhatt is recognized by the House as the latest Global Brand Ambassador. ⁣⁣#AliaBhatt #GucciBamboo1947,IMAGE,2023-05-12 04:00 AM,133576,0.5,0.25551,491,-0.24,133085,0.5,,4804495,5284944,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CruissFt8oO/,Salma Hayek Pinault Idris Elba and Alessandro Borghi in custom Gucci looks moments before stepping onto the 2023 Met Gala red carpet. Idris Elba the protagonist of the GUCCI 25H campaign wears a Gucci High Watchmaking yellow gold and diamonds timepiece.#MetGala #MetGala2023 #SalmaHayekPinault #IdrisElba #AlessandroBorghi #GucciHighWatchmaking,CAROUSEL_ALBUM,2023-05-02 12:23 AM,131637,0.48,0.2518,439,-0.32,131198,0.48,,5493712,6043083,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrDzJKEMqfA/,Before a special curation of iconic objects from the Gucci Archive takes a trip around the world Global Brand Ambassador Xiao Zhan travels to Florence to discover the origins of the House and explore its heritage at the Gucci Archive and ArtLab. See more at the link in bio. #XiaoZhan #GucciCosmos #GucciValigeria,CAROUSEL_ALBUM,2023-04-15 10:00 AM,128715,0.44,0.24621,6271,8.59,122444,0.38,,5696132,6265745,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CpnhKD-M2PZ/,Miley Cyrus the face of Gucci Flora celebrated the release of her new album ‘Endless Summer Vacation’ at Gucci Osteria da Massimo Bottura Beverly Hills. #MileyCyrus #GucciFlora guccibeauty gucciosteria #GucciOsteria,CAROUSEL_ALBUM,2023-03-10 12:52 PM,127564,0.43,0.24401,456,-0.3,127108,0.44,,4334706,4768176,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CxSzeZnI8t1/,Daria and David.  Creative Director: Sabato De Sarno Artistic Director: Riccardo ZanolaArt Directors: Ezra Petronio & Lana PetrusevychPhotographer: David SimsTalent: Daria WerbowyStylist: Alastair McKimm For his first campaign to introduce the Marina Chain jewelry collection Sabato De Sarno brings together the people he met at the start. #GucciJewelry #GucciMarinaChain,CAROUSEL_ALBUM,2023-09-17 08:59 AM,126199,0.41,0.24093,662,0.01,125537,0.42,,6481594,7129753,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cr3TkjrAn5s/,Global Brand Ambassador Xiao Zhan stars in the new campaign for the Gucci Link to Love fine jewelry collection. Discover more at the link in bio.   #GucciLinkToLove #GucciJewelry,reel,2023-05-05 10:16 AM,125984,0.41,0.24098,4294,5.57,121690,0.37,,7587552,8346308,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CxgOVf2o3eV/,A story of immediate feelings and emotions.#GucciAncora #GucciSS24,reel,2023-09-22 02:05 PM,125977,0.41,0.2405,1383,1.11,124594,0.41,,7109255,7820181,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C2DZqsSiMGq/,Subverting classics.Whether mirroring precise silhouettes or echoing colors and fabrics each look from the Fall Winter 2024 men’s fashion show reflects those from Sabato De Sarno’s debut women’s collection when he introduced a new Gucci wardrobe. #GucciAncora #GucciFW24 #MFW,CAROUSEL_ALBUM,2024-01-13 03:02 PM,124267,0.39,0.23723,607,-0.07,123660,0.4,,3292424,3621666,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CsLd9hJoCaq/,Global Brand Ambassador IU arrives in Seoul for the Gucci Cruise 2024 fashion show. Stay tuned as the event is livestreamed from Gyeongbokgung Palace on Tuesday May 16 at 8:00 p.m. KST.Music Direction by Wladimir SchallWalkin(Jung Jaeil)© Music Cube Inc.Editore per l’Italia: peermusic ITALY srl#IU #GucciCruise24,reel,2023-05-13 06:00 AM,122957,0.38,0.23519,2022,2.09,120935,0.37,,6564117,7220529,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrDDHL1sz9m/,Outside of Florence at Gucci ArtLab Global Brand Ambassador Xiao Zhan observes the creation of the House’s signature Horsebit loafers introduced precisely 70 years ago. Discover more of what he saw at the House’s innovative center for prototyping leather goods and shoes at the link in bio. #XiaoZhan #GucciCosmos,IMAGE,2023-04-15 03:00 AM,121564,0.36,0.23253,5934,8.08,115630,0.31,,4595246,5054770,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CxSzl41IY-_/,New jewelry archival inspiration Daria. #GucciJewelry #GucciMarinaChain,IMAGE,2023-09-17 09:00 AM,120291,0.35,0.22965,506,-0.22,119785,0.35,,4891619,5380781,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C2ZY_YBiRp7/,Magnifying the Jackie bag at the Fall Winter 2024 men’s fashion show. #GucciAncora #GucciFW24 #MFW,CAROUSEL_ALBUM,2024-01-22 04:00 AM,116691,0.31,0.22271,437,-0.33,116254,0.31,,3232212,3555433,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CtQxuBrMkdL/,The Gucci Allegoria High Jewelry collection combines the House’s Italian craftsmanship and creativity in one-of-a-kind pieces. #GucciHighJewelry,CAROUSEL_ALBUM,2023-06-09 04:00 AM,116411,0.3,0.22322,433,-0.33,115978,0.31,,3127203,3439923,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CqfpJXUM9VX/,Zooming in on the storied origins of both brands the adidas x Gucci collection envisions vibrant renditions of the ZX 8000 sneakers. Discover more at the link in bio. #adidasxGucci,reel,2023-04-01 09:00 AM,115997,0.3,0.22188,454,-0.3,115543,0.3,,4218043,4639847,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CqIeEe9snMu/,Global Brand Ambassador Hanni stars in the House’s newest campaign for the iconic Gucci Horsebit 1955 collection. Discover the campaign at the link in bio. Music Credits: America A HORSE WITH NO NAME (D. Bunnell) ©️ 1971 Warner Chappell Music LTD Courtesy of Warner Chappell Music Italiana S.r.l. (P) 1971 Warner Records Inc. Courtesy Of Warner Music Italy Srl newjeans_official #Hanni #GucciHorsebit1955,reel,2023-03-23 09:00 AM,115563,0.3,0.2216,889,0.36,114674,0.29,,4335108,4768619,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CrvpY16L7mL/,Serena Williams in a custom Gucci gown at last night’s Met Gala that celebrates the opening of ‘Karl Lagerfeld: A Line of Beauty.’#MetGala #MetGala2023 #SerenaWilliams,CAROUSEL_ALBUM,2023-05-02 10:41 AM,115355,0.29,0.22065,1068,0.63,114287,0.29,,6365962,7002559,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CroD6gyMgvO/,As the finale of Gucci Cosmos Duomo is an ode to the Houses past present and future forever rooted in its founding city of Florence. Global Brand Ambassador Chris Lee is captured within the large-scale and mirrored reproductions of Filippo Brunelleschi’s revolutionary 15th-century dome for the Santa Maria del Fiore cathedral with a kaleidoscopic animation creating an all-enveloping son-et-lumière experience. Courtesy of Opera di Santa Maria del Fiore. #GucciCosmos #ChrisLee,CAROUSEL_ALBUM,2023-04-29 11:59 AM,114543,0.28,0.2191,357,-0.45,114186,0.29,,4246445,4671090,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CsNm9HjIyK9/,Visiting Hangang Bridge Global Brand Ambassador Mina Shin takes a moment in Seoul before Gucci debuts its Cruise 2024 collection at Gyeongbokgung Palace on Tuesday May 16 at 8:00 p.m. KST. Music Direction by Wladimir SchallWalkin(Jung Jaeil)©️ Music Cube Inc.Editore per l’Italia: peermusic ITALY srl #MinaShin #GucciCruise24,reel,2023-05-14 01:59 AM,114435,0.28,0.21889,514,-0.21,113921,0.29,,4881164,5369281,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CruOZWCIjKY/,Daisy Edgar-Jones Halle Bailey and Julia Garner and Idris with Sabrina Elba in custom Gucci moments before the Met Gala in New York City. The fundraising benefit celebrates the opening of the exhibit ‘Karl Lagerfeld: A Line of Beauty.’#MetGala #MetGala2023,CAROUSEL_ALBUM,2023-05-01 09:26 PM,114191,0.28,0.21843,238,-0.63,113953,0.29,,4441285,4885413,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CzrKJlnI_vY/,Feeling love.In the Gucci Gift campaign envisioned by Creative Director Sabato De Sarno loved ones friendsand families come together.Creative Director: Sabato De SarnoArtistic Director: Riccardo ZanolaCinematographer: Marcell RevStylist: Alastair McKimmMusic: Sam Smith ‘I Feel Love’#GucciGift,reel,2023-11-15 12:04 PM,114130,0.28,0.21788,1540,1.35,112590,0.27,,838537,922391,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CsQm7A7oEq2/,Global Brand Ambassadors Hanni KAI Mina Shin and IU take in the city of Seoul where the House will debut its Cruise 2024 fashion show at Gyeongbokgung Palace on May 16 at 8:00 p.m. KST. Discover more at the link in bio. Music Direction by Wladimir SchallWalkin(Jung Jaeil)©️ Music Cube Inc.Editore per l’Italia: peermusic ITALY srl#Hanni #KAI #MinaShin #IU #GucciCruise24,reel,2023-05-15 05:59 AM,113286,0.27,0.21669,2276,2.48,111010,0.25,,6371043,7008148,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CruUaUtNfPY/,Ready for tonight’s Met Gala A$AP Rocky wears a custom Gucci look with a long tartan skirt over embroidered denim pants. He completed his look with a selection of belts and Gucci Eyewear. #ASAPRocky #MetGala #MetGala2023 #GucciEyewear,IMAGE,2023-05-01 10:18 PM,106762,0.2,0.20422,541,-0.17,106221,0.2,,4125521,4538073,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CsLCH45A5Yh/,Global Brand Ambassador Hanni is captured in Seoul awaiting the House’s Cruise 2024 fashion show debuting at Gyeongbokgung Palace Tuesday May 16 at 8:00 p.m. KST. Discover more at the link in bio. Music Direction by Wladimir SchallWalkin(Jung Jaeil)©️ Music Cube Inc.Editore per l’Italia: peermusic ITALY srl#Hanni #GucciCruise24,reel,2023-05-13 02:00 AM,104218,0.17,0.19935,1003,0.53,103215,0.16,,5613371,6174708,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CydnNNMI-1L/,A question of style.  Paul Mescal wears the original Horsebit loafer a Gucci icon since 1953.  #GucciHorsebit1953 #PaulMescal,CAROUSEL_ALBUM,2023-10-16 10:15 AM,98949,0.11,0.1889,530,-0.18,98419,0.11,,862633,948896,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CwFsYDgsQ4O/,Alia Bhatt Ambassador for the House shares her must-haves and must-do’s in the latest episode of The 21. Gucci’s interview series sees its protagonists answering a series of questions and speaking about the contents of their bags — adding up to twenty-one elements.Watch the full video via link in bio.#AliaBhatt #GucciBamboo1947,reel,2023-08-18 10:17 AM,97460,0.09,0.18623,528,-0.19,96932,0.09,,488328,537161,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C3a8LA1iVD4/,Shining emblems.  Crystal-embellished pieces from Spring Summer 2024 are inspired by the precious embroideries of 1950s clutches from the House’s archive.  #GucciAncora #GucciSS24 #GucciJackie,CAROUSEL_ALBUM,2024-02-16 02:58 PM,96905,0.09,0.18495,390,-0.4,96515,0.09,,4294878,4724366,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C3iTtnbsaXo/,Crystal expressions.Custom gowns designed by Sabato De Sarno for Lupita Nyong’o at the 74th Berlin International Film Festival and Dakota Johnson at the ‘Madame Web’ premiere in Los Angeles.#DakotaJohnson #LupitaNyongo,CAROUSEL_ALBUM,2024-02-19 11:38 AM,96049,0.08,0.18332,313,-0.52,95736,0.08,,4071082,4478190,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cptv3F3q5dh/,Jessica Chastain wears a custom gown and a lionhead Gucci High Jewelry necklace featuring tsavorites and diamonds to the 95th Academy Awards where she is the presenter for both Best Actor and Best Actress in a Leading Role.#JessicaChastain #GucciHighJewelry #Oscars95,CAROUSEL_ALBUM,2023-03-12 11:56 PM,95939,0.07,0.18351,338,-0.48,95601,0.08,,4207082,4627790,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CtrG2oLsEpK/,Beyoncé in a custom Gucci look for her Renaissance World Tour in Amsterdam #Beyoncé #RenaissanceWorldTour #Gucci,IMAGE,2023-06-19 09:25 AM,95504,0.07,0.18268,282,-0.56,95222,0.07,,2466972,2713669,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CqSO39asz1M/,Debuting in the House’s latest High Watchmaking collection kaleidoscopic designs of the G-Timeless Planetarium feature 12 precious stones that circle its Dancing Hours Flying Tourbillon set with a diamond-studded star. Discover more at link in bio. #GucciHighWatchmaking #GucciTimepieces,IMAGE,2023-03-27 04:00 AM,95410,0.07,0.1825,428,-0.34,94982,0.07,,3754035,4129438,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cxn_nXBIBfo/,Rosso Ancora and the new Jackie Notte—a sexy take on an archival icon.#GucciAncora #GucciSS24,CAROUSEL_ALBUM,2023-09-25 02:30 PM,95399,0.07,0.18213,413,-0.36,94986,0.07,,4611248,5072373,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C3LSdQ0tlvx/,Embracing Authenticity: Dakota Johnson.L’OFFICIEL March global cover star Dakota Johnson wears a selections of looks from Spring Summer 2024 styled with Gucci Marina Chain jewelry. #GucciSS24 #GucciMarinaChain #DakotaJohnson,CAROUSEL_ALBUM,2024-02-10 01:05 PM,93835,0.05,0.17909,247,-0.62,93588,0.06,,3828812,4211693,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CtOMUlIssOJ/,The new Gucci Allegoria High Jewelry collection reflects nature’s transformations and ephemeral beauty unveiled at the Gucci Archive in Florence.#GucciHighJewelry,CAROUSEL_ALBUM,2023-06-08 03:55 AM,93542,0.05,0.17937,410,-0.37,93132,0.05,,2875506,3163057,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C3xt6kut4hQ/,Irreverent elegance. Coats for Fall Winter 2024 took center stage at the show representing a culture of exceptional technique while embroidered shifts in lace played on transparency. #GucciFW24 #MFW,CAROUSEL_ALBUM,2024-02-25 11:16 AM,93350,0.05,0.17816,317,-0.51,93033,0.05,,3986833,4385516,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Crt7lEYI1P7/,Julia Garner captured moments before the Met Gala in a custom Gucci silk gown and velvet cape.Photography by Mark Seliger#MetGala #MetGala2023 #JuliaGarner #MarkSeliger,IMAGE,2023-05-01 06:41 PM,93188,0.04,0.17825,530,-0.18,92658,0.05,,3712030,4083233,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cr5OpG-MZSL/,In the new Gucci Link to Love campaign Global Brand Ambassador Xiao Zhan showcases the contemporary jewelry designs that evoke the eternal nature of love. Discover more at the link in bio.   #GucciLinkToLove #GucciJewelry,IMAGE,2023-05-06 04:00 AM,92597,0.04,0.17712,2510,2.84,90087,0.02,,5087253,5595978,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CsVjEWmIyyJ/,Jungjae Lee attends the Cruise 2024 fashion show at Gyeongbokgung Palace in Seoul. #JungjaeLee #GucciCruise24,reel,2023-05-17 04:00 AM,91222,0.02,0.17449,277,-0.57,90945,0.03,,3601180,3961298,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CpqQLv3MGYe/,Miley Cyrus celebrated the release of her eighth studio album at Gucci Osteria Beverly Hills with director Baz Luhrmann whose film ‘Elvis’ is nominated for Best Picture at the 95th Academy Awards. Adam DiMarco and Haley Lu Richardson from ‘White Lotus’ were also in attendance. #MileyCyrus #BazLuhrmann #AdamDiMarco #HaleyLuRichardson #GucciOsteria gucciosteria,CAROUSEL_ALBUM,2023-03-11 02:22 PM,90128,0.01,0.1724,225,-0.65,89903,0.01,,3697732,4067505,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CqNnrbBopVm/,Julia Garner for Gucci Horsebit 1955. Discover the campaign at the link in bio. juliagarnerofficial #JuliaGarner #GucciHorsebit1955,IMAGE,2023-03-25 09:00 AM,89248,0,0.17071,429,-0.34,88819,0,,3578251,3936076,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/CqQgpIhgZ2I/,The House boldly enters its next High Watchmaking endeavor with a new campaign that channels the golden age of space travel and a passion for discovery. #GucciHighWatchmaking #GucciTimepieces,reel,2023-03-26 11:59 AM,87318,-0.01,0.16702,321,-0.5,86997,-0.01,,3717137,4088851,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C1wus5ds9QV/,Strong and free. Named after Florence’s central piazza the Gucci Signoria pumps envisioned by Creative Director Sabato De Sarno for the Spring Summer 2024 collection are emblematic of a contemporary yet timeless beauty like that of the House’s founding city. The also new Gucci Horsebit platform loafer speaks the same language with an unexpected take on the House’s iconic shoe. #GucciAncora #GucciSS24 #GucciSignoria,CAROUSEL_ALBUM,2024-01-06 09:00 AM,86478,-0.02,0.16509,388,-0.4,86090,-0.02,,2767486,3044234,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/Cy_EnafIi3D/,The casual one. New GG high-tops available now in store and online.,IMAGE,2023-10-29 10:07 AM,86088,-0.03,0.16435,471,-0.27,85617,-0.02,,632522,695774,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C1rJp5ZipBg/,One destination at a time. —Chang Chen & Ni Ni Chang Chen and Global Brand Ambassador Ni Ni showcase pieces from the heritage-infused Gucci Savoy travel collection. Creative Director: Sabato De Sarno Artistic Director: Riccardo Zanola Photographer: Anthony Seklaoui Director: Jeremy Z. Qin Music: Sims 2 performed by Coco & Clair Clair#GucciValigeria #ChangChen #NiNi,CAROUSEL_ALBUM,2024-01-04 05:01 AM,84267,-0.05,0.16087,370,-0.43,83897,-0.04,,2690824,2959906,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CxqvudZslOR/,David Sims Sabato De Sarno Daria Werbowy Troye Sivan Gemma Ward Liu Wen Vittoria Ceretti Bad Bunny Mariacarla Boscono Halle Bailey Ryan Gosling Julia Roberts Jungjae Lee Gyuyoung Park Daisy Edgar-Jones Lorenzo Zurzolo#GucciAncora #GucciSS24,CAROUSEL_ALBUM,2023-09-26 04:08 PM,83384,-0.06,0.15919,303,-0.53,83081,-0.05,,3838863,4222750,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Cq9-S3FAKQz/,The first stand-alone Gucci Salon has been inaugurated on Melrose Place in West Hollywood. The new creative space echoes the heritage of the House and of Hollywood presenting an exclusive offering of pieces in an exceptional showcase of craft personalization and uniqueness.  #GucciSalon,reel,2023-04-13 03:46 AM,83219,-0.06,0.15918,502,-0.23,82717,-0.06,,3184536,3502990,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/CqdthZ1Mhi1/,A dynamic combination of style and sport comes together in the adidas x Gucci Gazelle sneaker. Discover more at the link in bio. #adidasxGucci,CAROUSEL_ALBUM,2023-03-31 02:59 PM,82876,-0.06,0.15853,319,-0.51,82557,-0.06,,3708581,4079439,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/p/C30dRxgNE9-/,Hanni Julia Garner Kirsten Dunst Wen Qi Salma Hayek Pinault Mark Ronson Simona Tabasco Olympia of Greece Poppy Delevingne Kyshan Wilson Kyra Kennedy Devon Lee Carlson Caroline Trentini Mariacarla Boscono Sabato De Sarno Natasha Poly Abbey Lee#GucciFW24 #MFW,CAROUSEL_ALBUM,2024-02-26 12:48 PM,82014,-0.07,0.15653,582,-0.1,81432,-0.07,,4259622,4685585,
gucci,https://www.instagram.com/gucci,https://www.instagram.com/reel/Crcyog0AZYU/,Between the modern skyscrapers and historic buildings of Shanghai Global Brand Ambassador Chris Lee experiences inspirations from the past and the present finding Gucci Cosmos. From April 28-June 25 at the West Bund Art Center the exhibition will present the enduring creativity of the House through iconic designs from the Gucci Archive in eight immersive worlds. Discover more at the link in bio.  #ChrisLee #GucciCosmos #GucciBamboo1947,reel,2023-04-25 02:59 AM,81434,-0.08,0.15577,1056,0.61,80378,-0.08,,3623726,3986099,
